"CITY","STABBR","ACCREDAGENCY","SCH_DEG","HCM2","PREDDEG","HIGHDEG","CONTROL","REGION","LOCALE","LATITUDE","LONGITUDE","CCBASIC","CCUGPROF","CCSIZSET","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","RELAFFIL","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG"
"North Charleston","SC","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raleigh","NC","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Columbia","SC","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte","NC",NA,"2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norfolk","VA","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Beach","VA","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond","VA","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glen Allen","VA","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richmond","VA","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roanoke","VA","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Mary","FL","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amarillo","TX",NA,"1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lubbock","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Las Cruces","NM","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beaumont","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Longview","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Killeen","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"College Station","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ft. Smith","AR","Council on Occupational Education","1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woonsocket","RI","National Accrediting Commission of Career Arts and Sciences","1",0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Altoona","PA",NA,"2",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uvalde","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Antonio","TX",NA,"1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Del Rio","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin","TX",NA,"1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maitland","FL","Southern Association of Colleges and Schools Commission on Colleges","3",0,0,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sarasota","FL","Southern Association of Colleges and Schools Commission on Colleges","3",0,0,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tampa","FL","Southern Association of Colleges and Schools Commission on Colleges","3",0,0,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami","FL","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hialeah","FL","Southern Association of Colleges and Schools Commission on Colleges","2",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hartford","CT","Council on Occupational Education","1",0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanford","ME","New England Commission on Higher Education",NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami","FL","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Cloud","FL","Council on Occupational Education","1",0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kissimmee","FL","Council on Occupational Education","1",0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami Lakes","FL","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Petersburg","FL",NA,"1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Port Richey","FL",NA,"1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tampa","FL",NA,"1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockville","MD","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millersville","MD","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltimore","MD","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Owings Mills","MD","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bakersfield","CA","Accrediting Council for Independent Colleges and Schools","2",0,0,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sioux City","IA","Higher Learning Commission",NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metairie","LA","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooklyn","NY",NA,"1",0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Newport","RI",NA,"1",0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Houston","TX","Council on Occupational Education","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pleasanton","CA",NA,"1",0,0,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nashville","TN","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memphis","TN","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knoxville","TN","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Springfield","PA","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philadelphia","PA","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trevose","PA",NA,"3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warrendale","PA","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Center Valley","PA","Middle States Commission on Higher Education","3",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Columbus","OH","National Accrediting Commission of Career Arts and Sciences","1",1,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naguabo","PR","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vacaville","CA","Council on Occupational Education","1",0,0,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson","MS","Accrediting Bureau of Health Education Schools","1",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aurora","IL","Higher Learning Commission","2",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romeoville","IL","Higher Learning Commission","2",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mokena","IL","Higher Learning Commission","2",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tampa","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maitland","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orlando","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orlando","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacksonville","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palm Beach Gardens","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Lauderdale","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miramar","FL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York","NY","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Hartford","CT","National Accrediting Commission of Career Arts and Sciences",NA,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lima","OH","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cincinnati","OH","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middleburg Heights","OH","Accrediting Commission of Career Schools and Colleges","1",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas","TX","Accrediting Council for Continuing Education & Training","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntsville","AL","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wausau","WI","Higher Learning Commission","2",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin","TX","National Accrediting Commission of Career Arts and Sciences","1",0,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte","NC","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte","NC","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raleigh","NC","Middle States Commission on Higher Education","3",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
